
#####################
#### grain 13

#    orientation:
#
#    q = [7.438407e-01, 6.324508e-01, 2.031810e-01, -7.365114e-02]
#
#    R = [[9.066e-01, 3.666e-01, 2.091e-01],
#         [1.474e-01, 1.892e-01, -9.708e-01],
#         [-3.954e-01, 9.110e-01, 1.174e-01]]
#
#    left stretch tensor:
#
#    V = [[9.979e-01, -1.731e-04, -1.581e-04],
#         [-1.731e-04, 9.965e-01, -3.919e-04],
#         [-1.581e-04, -3.919e-04, 9.970e-01]]
#
#    logarithmic strain tensor (log(V) --> sample frame):
#
#    E = [[-2.129e-03, -1.736e-04, -1.585e-04],
#         [-1.736e-04, -3.517e-03, -3.932e-04],
#         [-1.585e-04, -3.932e-04, -2.986e-03]]
#
#    logarithmic strain tensor (log(U) --> crystal frame):
#
#    E = [[-2.180e-03, 9.938e-05, 2.243e-04],
#         [9.938e-05, -3.155e-03, 5.201e-04],
#         [2.243e-04, 5.201e-04, -3.297e-03]]
#
#    F^-T ( hkl --> (Xs, Ys, Zs), reciprocal lattice to sample frame ):
#
#        [[9.085e-01, 3.675e-01, 2.094e-01],
#         [1.480e-01, 1.903e-01, -9.742e-01],
#         [-3.964e-01, 9.138e-01, 1.174e-01]]
#
#    lattice parameters:
#
#    2.94437, 2.94197, 4.67008, 89.9613, 89.9743, 120.016
#
#    COM coordinates (Xs, Ys, Zs):
#    p = (-0.307693, 0.0102187, -0.402477)
#
#    reflection table:
#	spotID	hklID	H 	K 	L 	predTTh 	predEta 	predOme 	measTTh 	measEta 	measOme 	diffTTh 	diffEta 	diffOme 	predQx  	predQy  	predQz 		measX   	measY   	measOme
	1880	5	0	1	-3	8.1697e+00	6.5842e+01	1.1497e+02	8.1677e+00	6.5864e+01	1.1478e+02	2.0413e-03	2.1823e-02	1.9184e-01	-1.7839e-01	6.8531e-01	2.5601e-01	3.5818e+02	1.3161e+03	1.1478e+02
#
#    final completeness for grain 11: 97.2222%
#####################


#####################
#### grain 3

#    orientation:
#
#    q = [7.147260e-01, 6.993221e-01, 6.786752e-03, 8.320730e-03]
#
#    R = [[9.998e-01, -2.402e-03, 2.134e-02],
#         [2.139e-02, 2.176e-02, -9.995e-01],
#         [1.936e-03, 9.998e-01, 2.180e-02]]
#
#    left stretch tensor:
#
#    V = [[9.977e-01, 8.358e-05, -1.824e-04],
#         [8.358e-05, 9.965e-01, -8.006e-04],
#         [-1.824e-04, -8.006e-04, 9.970e-01]]
#
#    logarithmic strain tensor (log(V) --> sample frame):
#
#    E = [[-2.253e-03, 8.375e-05, -1.828e-04],
#         [8.375e-05, -3.473e-03, -8.032e-04],
#         [-1.828e-04, -8.032e-04, -2.964e-03]]
#
#    logarithmic strain tensor (log(U) --> crystal frame):
#
#    E = [[-2.251e-03, -2.001e-04, -6.041e-05],
#         [-2.001e-04, -2.998e-03, 8.096e-04],
#         [-6.041e-05, 8.096e-04, -3.441e-03]]
#
#    F^-T ( hkl --> (Xs, Ys, Zs), reciprocal lattice to sample frame ):
#
#        [[1.002e+00, -2.226e-03, 2.148e-02],
#         [2.138e-02, 2.264e-02, -1.003e+00],
#         [2.143e-03, 1.003e+00, 2.107e-02]]
#
#    lattice parameters:
#
#    2.94417, 2.94303, 4.66941, 89.9162, 90.0069, 120.036
#
#    COM coordinates (Xs, Ys, Zs):
#    p = (-0.39391, -0.00436247, 0.111825)
#
#    reflection table:
#	spotID	hklID	H 	K 	L 	predTTh 	predEta 	predOme 	measTTh 	measEta 	measOme 	diffTTh 	diffEta 	diffOme 	predQx  	predQy  	predQz 		measX   	measY   	measOme
	235	0	-1	0	0	4.2541e+00	-1.7829e+02	3.2270e+01	4.2551e+00	-1.7823e+02	3.2263e+01	1.0466e-03	5.8865e-02	6.2374e-03	-3.3914e-01	-1.1675e-02	-1.9692e-01	1.0247e+03	6.5009e+02	3.2263e+01
	1431	0	0	-1	0	4.2557e+00	-1.7871e+02	9.2256e+01	4.2545e+00	-1.7875e+02	9.2267e+01	1.2060e-03	4.5528e-02	1.1164e-02	8.7102e-04	-8.8595e-03	-3.9239e-01	1.0213e+03	6.5202e+02	9.2267e+01
	2637	0	1	-1	0	4.2526e+00	1.7959e+02	1.5223e+02	4.2549e+00	1.7965e+02	1.5227e+02	2.3444e-03	6.0756e-02	3.5733e-02	3.4001e-01	2.8152e-03	-1.9547e-01	1.0109e+03	6.5339e+02	1.5227e+02
	1348	0	0	1	0	4.2557e+00	1.2943e+00	8.7999e+01	4.2549e+00	1.2582e+00	8.8003e+01	8.4562e-04	3.6130e-02	3.9204e-03	-8.7102e-04	8.8595e-03	3.9239e-01	1.0050e+03	1.3957e+03	8.8003e+01
	2553	0	-1	1	0	4.2526e+00	-4.1155e-01	1.4798e+02	4.2556e+00	-3.5181e-01	1.4778e+02	3.0119e-03	5.9739e-02	2.0373e-01	-3.4001e-01	-2.8152e-03	1.9547e-01	1.0155e+03	1.3972e+03	1.4778e+02
	164	0	1	0	0	4.2541e+00	1.7064e+00	2.8014e+01	4.2547e+00	1.7543e+00	2.7769e+01	6.1863e-04	4.7984e-02	2.4446e-01	3.3914e-01	1.1675e-02	1.9692e-01	1.0018e+03	1.3936e+03	2.7769e+01
	253	2	-1	0	1	4.8483e+00	-1.4965e+02	3.2715e+01	4.8483e+00	-1.4959e+02	3.2763e+01	8.7118e-06	5.9545e-02	4.8671e-02	-3.3456e-01	-2.2574e-01	-1.9243e-01	1.2278e+03	6.5612e+02	3.2763e+01
	1458	2	0	-1	1	4.8517e+00	-1.5009e+02	9.3604e+01	4.8476e+00	-1.5010e+02	9.3721e+01	4.0688e-03	1.3830e-02	1.1715e-01	5.4543e-03	-2.2292e-01	-3.8790e-01	1.2245e+03	6.5628e+02	9.3721e+01
	2665	2	1	-1	1	4.8475e+00	-1.5177e+02	1.5376e+02	4.8472e+00	-1.5172e+02	1.5376e+02	2.3197e-04	5.6952e-02	8.6605e-03	3.4460e-01	-2.1125e-01	-1.9097e-01	1.2140e+03	6.5195e+02	1.5376e+02
	1424	2	0	-1	-1	4.8451e+00	1.5263e+02	9.2191e+01	4.8470e+00	1.5261e+02	9.2264e+01	1.9863e-03	2.5506e-02	7.2460e-02	-3.7123e-03	2.0520e-01	-3.9689e-01	8.1823e+02	6.4748e+02	9.2264e+01
	2635	2	1	-1	-1	4.8438e+00	1.5092e+02	1.5197e+02	4.8473e+00	1.5101e+02	1.5226e+02	3.5330e-03	8.7607e-02	2.9277e-01	3.3543e-01	2.1688e-01	-1.9997e-01	8.0788e+02	6.5452e+02	1.5226e+02
	260	2	-1	0	-1	4.8455e+00	1.5304e+02	3.3087e+01	4.8466e+00	1.5311e+02	3.3258e+01	1.1093e-03	7.1875e-02	1.7074e-01	-3.4372e-01	2.0239e-01	-2.0142e-01	8.2159e+02	6.4387e+02	3.3258e+01
	1328	2	0	1	1	4.8451e+00	-2.7366e+01	8.6737e+01	4.8469e+00	-2.7389e+01	8.6763e+01	1.8275e-03	2.2727e-02	2.6709e-02	3.7123e-03	-2.0520e-01	3.9689e-01	1.2084e+03	1.4003e+03	8.6763e+01
	2527	2	-1	1	1	4.8438e+00	-2.9075e+01	1.4643e+02	4.8486e+00	-2.8990e+01	1.4649e+02	4.8535e-03	8.4753e-02	6.3958e-02	-3.3543e-01	-2.1688e-01	1.9997e-01	1.2189e+03	1.3962e+03	1.4649e+02
	167	2	1	0	1	4.8455e+00	-2.6957e+01	2.7652e+01	4.8467e+00	-2.6885e+01	2.7763e+01	1.2127e-03	7.1952e-02	1.1080e-01	3.4372e-01	-2.0239e-01	2.0142e-01	1.2050e+03	1.4000e+03	2.7763e+01
	2556	2	-1	1	-1	4.8475e+00	2.8228e+01	1.4825e+02	4.8488e+00	2.8281e+01	1.4827e+02	1.2757e-03	5.2942e-02	1.0767e-02	-3.4460e-01	2.1125e-01	1.9097e-01	8.1222e+02	1.3987e+03	1.4827e+02
	158	2	1	0	-1	4.8483e+00	3.0353e+01	2.7097e+01	4.8471e+00	3.0412e+01	2.7263e+01	1.2288e-03	5.8700e-02	1.6557e-01	3.3456e-01	2.2574e-01	1.9243e-01	7.9851e+02	1.3874e+03	2.7263e+01
	1351	2	0	1	-1	4.8517e+00	2.9913e+01	8.8007e+01	4.8474e+00	2.9893e+01	8.8203e+01	4.2365e-03	1.9752e-02	1.9508e-01	-5.4543e-03	2.2292e-01	3.8790e-01	8.0179e+02	1.3914e+03	8.8203e+01
	280	3	-1	0	2	6.3020e+00	-1.3071e+02	3.4487e+01	6.3004e+00	-1.3064e+02	3.4773e+01	1.5898e-03	6.4678e-02	2.8575e-01	-3.2997e-01	-4.3980e-01	-1.8793e-01	1.4320e+03	6.6228e+02	3.4773e+01
	1516	3	0	-1	2	6.3060e+00	-1.3117e+02	9.6283e+01	6.3008e+00	-1.3117e+02	9.6267e+01	5.2335e-03	6.8230e-03	1.5790e-02	1.0038e-02	-4.3699e-01	-3.8340e-01	1.4288e+03	6.6050e+02	9.6267e+01
	2706	3	1	-1	2	6.3017e+00	-1.3285e+02	1.5652e+02	6.2997e+00	-1.3278e+02	1.5627e+02	1.9339e-03	7.3669e-02	2.5029e-01	3.4918e-01	-4.2531e-01	-1.8648e-01	1.4182e+03	6.5040e+02	1.5627e+02
	1455	3	0	-1	-2	6.2958e+00	1.3367e+02	9.3370e+01	6.2995e+00	1.3367e+02	9.3267e+01	3.6347e-03	3.0509e-03	1.0331e-01	-8.2956e-03	4.1927e-01	-4.0139e-01	6.1419e+02	6.4288e+02	9.3267e+01
	2659	3	1	-1	-2	6.2959e+00	1.3197e+02	1.5299e+02	6.2999e+00	1.3208e+02	1.5327e+02	3.9610e-03	1.0667e-01	2.8192e-01	3.3085e-01	4.3094e-01	-2.0446e-01	6.0384e+02	6.5555e+02	1.5327e+02
	-999	3	-1	0	-2	6.2976e+00	1.3409e+02	3.5112e+01	nan       	nan       	nan       	3.2807e-02	9.7910e-01	1.4270e+01	-3.4831e-01	4.1645e-01	-2.0592e-01	nan       	nan       	nan
	1264	3	0	1	2	6.2958e+00	-4.6333e+01	8.4262e+01	6.2996e+00	-4.6330e+01	8.4271e+01	3.7510e-03	2.9503e-03	9.0134e-03	8.2956e-03	-4.1927e-01	4.0139e-01	1.4128e+03	1.4050e+03	8.4271e+01
	2463	3	-1	1	2	6.2959e+00	-4.8030e+01	1.4358e+02	6.3007e+00	-4.7917e+01	1.4377e+02	4.7479e-03	1.1286e-01	1.8330e-01	-3.3085e-01	-4.3094e-01	2.0446e-01	1.4232e+03	1.3953e+03	1.4377e+02
	-999	3	1	0	2	6.2976e+00	-4.5915e+01	2.6070e+01	nan       	nan       	nan       	1.2208e-02	3.4145e+00	4.7979e+00	3.4831e-01	-4.1645e-01	2.0592e-01	nan       	nan       	nan
	2541	3	-1	1	-2	6.3017e+00	4.7148e+01	1.4727e+02	6.3003e+00	4.7216e+01	1.4727e+02	1.4046e-03	6.7756e-02	1.2726e-03	-3.4918e-01	4.2531e-01	1.8648e-01	6.0803e+02	1.4001e+03	1.4727e+02
	100	3	1	0	-2	6.3020e+00	4.9292e+01	2.4838e+01	6.2999e+00	4.9355e+01	2.4781e+01	2.0941e-03	6.2638e-02	5.6426e-02	3.2997e-01	4.3980e-01	1.8793e-01	5.9428e+02	1.3812e+03	2.4781e+01
	-999	3	0	1	-2	6.3060e+00	4.8827e+01	8.6717e+01	nan       	nan       	nan       	9.6265e-04	4.6840e+00	9.4627e-01	-1.0038e-02	4.3699e-01	3.8340e-01	nan       	nan       	nan
	842	4	-1	-1	0	7.3744e+00	-1.7827e+02	6.3833e+01	7.3724e+00	-1.7828e+02	6.3765e+01	2.0251e-03	1.0124e-02	6.7851e-02	-3.3827e-01	-2.0534e-02	-5.8931e-01	1.0326e+03	3.7652e+02	6.3765e+01
	2067	4	1	-2	0	7.3719e+00	-1.7949e+02	1.2379e+02	7.3733e+00	-1.7950e+02	1.2376e+02	1.3904e-03	8.5108e-03	2.9787e-02	3.4088e-01	-6.0443e-03	-5.8786e-01	1.0189e+03	3.7820e+02	1.2376e+02
	696	4	1	1	0	7.3744e+00	1.7345e+00	5.6455e+01	7.3728e+00	1.7195e+00	5.6266e+01	1.6116e-03	1.4991e-02	1.8854e-01	3.3827e-01	2.0534e-02	5.8931e-01	9.9379e+02	1.6698e+03	5.6266e+01
	1922	4	-1	2	0	7.3719e+00	5.1066e-01	1.1642e+02	7.3739e+00	4.9535e-01	1.1627e+02	2.0280e-03	1.5315e-02	1.5558e-01	-3.4088e-01	6.0443e-03	5.8786e-01	1.0076e+03	1.6721e+03	1.1627e+02
	350	5	-1	0	3	8.1701e+00	-1.1948e+02	3.7668e+01	8.1679e+00	-1.1941e+02	3.7767e+01	2.1700e-03	7.1379e-02	9.8924e-02	-3.2539e-01	-6.5387e-01	-1.8343e-01	1.6385e+03	6.6943e+02	3.7767e+01
	1600	5	0	-1	3	8.1743e+00	-1.1997e+02	1.0035e+02	8.1671e+00	-1.1994e+02	1.0027e+02	7.1528e-03	3.0378e-02	8.5963e-02	1.4621e-02	-6.5105e-01	-3.7890e-01	1.6352e+03	6.6586e+02	1.0027e+02
	1505	5	0	-1	-3	8.1625e+00	1.2244e+02	9.5759e+01	8.1668e+00	1.2245e+02	9.5768e+01	4.2785e-03	1.5046e-02	8.9329e-03	-1.2879e-02	6.3333e-01	-4.0588e-01	4.0810e+02	6.3905e+02	9.5768e+01
	2693	5	1	-1	-3	8.1634e+00	1.2075e+02	1.5531e+02	8.1669e+00	1.2086e+02	1.5576e+02	3.4727e-03	1.1414e-01	4.5517e-01	3.2626e-01	6.4501e-01	-2.0896e-01	3.9782e+02	6.5738e+02	1.5576e+02
	364	5	-1	0	-3	8.1650e+00	1.2286e+02	3.8298e+01	8.1666e+00	1.2295e+02	3.8266e+01	1.5889e-03	8.3431e-02	3.2609e-02	-3.5289e-01	6.3052e-01	-2.1041e-01	4.1149e+02	6.3193e+02	3.8266e+01
	1192	5	0	1	3	8.1625e+00	-5.7560e+01	8.0606e+01	8.1669e+00	-5.7540e+01	8.0764e+01	4.3476e-03	1.9833e-02	1.5836e-01	1.2879e-02	-6.3333e-01	4.0588e-01	1.6194e+03	1.4089e+03	8.0764e+01
	2396	5	-1	1	3	8.1634e+00	-5.9251e+01	1.3942e+02	8.1685e+00	-5.9137e+01	1.3977e+02	5.0615e-03	1.1394e-01	3.5022e-01	-3.2626e-01	-6.4501e-01	2.0896e-01	1.6299e+03	1.3935e+03	1.3977e+02
	81	5	1	0	3	8.1650e+00	-5.7135e+01	2.3313e+01	8.1668e+00	-5.7054e+01	2.3266e+01	1.8310e-03	8.1443e-02	4.7077e-02	3.5289e-01	-6.3052e-01	2.1041e-01	1.6160e+03	1.4122e+03	2.3266e+01
	2483	5	-1	1	-3	8.1701e+00	5.8345e+01	1.4503e+02	8.1676e+00	5.8422e+01	1.4477e+02	2.5160e-03	7.6937e-02	2.5461e-01	-3.5376e-01	6.3938e-01	1.8198e-01	4.0179e+02	1.4009e+03	1.4477e+02
	15	5	1	0	-3	8.1701e+00	6.0519e+01	2.1154e+01	8.1675e+00	6.0591e+01	2.1268e+01	2.5605e-03	7.2919e-02	1.1386e-01	3.2539e-01	6.5387e-01	1.8343e-01	3.8796e+02	1.3739e+03	2.1268e+01
	1268	5	0	1	-3	8.1743e+00	6.0034e+01	8.4068e+01	8.1682e+00	6.0060e+01	8.4264e+01	6.1351e-03	2.5949e-02	1.9571e-01	-1.4621e-02	6.5105e-01	3.7890e-01	3.9111e+02	1.3818e+03	8.4264e+01
#
#    final completeness for grain 3: 93.3333%
#####################


#####################
#### grain 7

#    orientation:
#
#    q = [7.574179e-01, 6.218301e-01, -1.977705e-01, 2.307101e-02]
#
#    R = [[9.207e-01, -2.809e-01, -2.709e-01],
#         [-2.110e-01, 2.256e-01, -9.511e-01],
#         [3.283e-01, 9.328e-01, 1.484e-01]]
#
#    left stretch tensor:
#
#    V = [[9.975e-01, -5.622e-04, 4.253e-04],
#         [-5.622e-04, 9.974e-01, -1.891e-04],
#         [4.253e-04, -1.891e-04, 9.969e-01]]
#
#    logarithmic strain tensor (log(V) --> sample frame):
#
#    E = [[-2.486e-03, -5.636e-04, 4.264e-04],
#         [-5.636e-04, -2.585e-03, -1.895e-04],
#         [4.264e-04, -1.895e-04, -3.067e-03]]
#
#    logarithmic strain tensor (log(U) --> crystal frame):
#
#    E = [[-2.050e-03, 2.649e-05, 4.985e-04],
#         [2.649e-05, -3.228e-03, -1.391e-04],
#         [4.985e-04, -1.391e-04, -2.859e-03]]
#
#    F^-T ( hkl --> (Xs, Ys, Zs), reciprocal lattice to sample frame ):
#
#        [[9.227e-01, -2.819e-01, -2.722e-01],
#         [-2.110e-01, 2.262e-01, -9.537e-01],
#         [3.289e-01, 9.359e-01, 1.488e-01]]
#
#    lattice parameters:
#
#    2.94476, 2.94209, 4.67212, 90.0424, 89.9429, 120.027
#
#    COM coordinates (Xs, Ys, Zs):
#    p = (0.0193694, -0.00972327, 0.30652)
#
#    reflection table:
#	spotID	hklID	H 	K 	L 	predTTh 	predEta 	predOme 	measTTh 	measEta 	measOme 	diffTTh 	diffEta 	diffOme 	predQx  	predQy  	predQz 		measX   	measY   	measOme
	599	0	-1	0	0	4.2528e+00	1.7601e+02	5.0966e+01	4.2559e+00	1.7601e+02	5.0764e+01	3.0283e-03	6.1284e-03	2.0200e-01	-2.5756e-01	2.7241e-02	-2.9456e-01	9.8734e+02	6.5342e+02	5.0764e+01
	1756	0	0	-1	0	4.2567e+00	-1.6696e+02	1.0895e+02	4.2557e+00	-1.6698e+02	1.0876e+02	9.9529e-04	1.7479e-02	1.8335e-01	1.1030e-01	-8.8513e-02	-3.6622e-01	1.0970e+03	6.6234e+02	1.0876e+02
	1687	0	0	1	0	4.2567e+00	1.3039e+01	1.0458e+02	4.2553e+00	1.3040e+01	1.0444e+02	1.4096e-03	9.7101e-04	1.3577e-01	-1.1030e-01	8.8513e-02	3.6622e-01	9.2930e+02	1.3870e+03	1.0444e+02
	521	0	1	0	0	4.2528e+00	-3.9852e+00	4.6703e+01	4.2560e+00	-3.9752e+00	4.6763e+01	3.1594e-03	9.9939e-03	6.0008e-02	2.5756e-01	-2.7241e-02	2.9456e-01	1.0390e+03	1.3956e+03	4.6763e+01
	2758	1	0	0	-2	4.6417e+00	1.0787e+02	1.5885e+02	4.6406e+00	1.0792e+02	1.5926e+02	1.0504e-03	4.7459e-02	4.1041e-01	1.1618e-01	4.0708e-01	-6.3523e-02	6.2743e+02	8.9881e+02	1.5926e+02
	2494	1	0	0	2	4.6417e+00	-7.2127e+01	1.4381e+02	4.6400e+00	-7.2074e+01	1.4427e+02	1.6661e-03	5.3335e-02	4.5906e-01	-1.1618e-01	-4.0708e-01	6.3523e-02	1.3993e+03	1.1488e+03	1.4427e+02
	434	2	-1	0	1	4.8467e+00	-1.5675e+02	4.2417e+01	4.8474e+00	-1.5674e+02	4.2264e+01	7.3443e-04	5.6923e-03	1.5335e-01	-3.1564e-01	-1.7630e-01	-2.6280e-01	1.1806e+03	6.3483e+02	4.2264e+01
	1650	2	0	-1	1	4.8480e+00	-1.3917e+02	1.0208e+02	4.8463e+00	-1.3919e+02	1.0218e+02	1.7039e-03	1.6776e-02	1.0135e-01	5.2216e-02	-2.9205e-01	-3.3446e-01	1.2901e+03	7.0393e+02	1.0218e+02
	1890	2	0	-1	-1	4.8491e+00	1.6508e+02	1.1544e+02	4.8481e+00	1.6507e+02	1.1526e+02	1.0738e-03	1.0782e-02	1.7915e-01	1.6839e-01	1.1503e-01	-3.9799e-01	9.0408e+02	6.1511e+02	1.1526e+02
	794	2	-1	0	-1	4.8437e+00	1.4886e+02	6.1393e+01	4.8475e+00	1.4887e+02	6.1264e+01	3.8188e-03	7.3209e-03	1.2912e-01	-1.9947e-01	2.3078e-01	-3.2632e-01	7.9416e+02	6.6181e+02	6.1264e+01
	1794	2	0	1	1	4.8491e+00	-1.4919e+01	1.1042e+02	4.8472e+00	-1.4919e+01	1.1026e+02	1.9097e-03	5.5741e-04	1.6127e-01	-1.6839e-01	-1.1503e-01	3.9799e-01	1.1224e+03	1.4343e+03	1.1026e+02
	690	2	1	0	1	4.8437e+00	-3.1138e+01	5.5735e+01	4.8474e+00	-3.1117e+01	5.5762e+01	3.6564e-03	2.1331e-02	2.7054e-02	1.9947e-01	-2.3078e-01	3.2632e-01	1.2325e+03	1.3876e+03	5.5762e+01
	338	2	1	0	-1	4.8467e+00	2.3253e+01	3.7143e+01	4.8478e+00	2.3264e+01	3.7264e+01	1.1359e-03	1.1549e-02	1.2105e-01	3.1564e-01	1.7630e-01	2.6280e-01	8.4569e+02	1.4138e+03	3.7264e+01
	1507	2	0	1	-1	4.8480e+00	4.0830e+01	9.5671e+01	4.8469e+00	4.0827e+01	9.5764e+01	1.1492e-03	3.1212e-03	9.2832e-02	-5.2216e-02	2.9205e-01	3.3446e-01	7.3608e+02	1.3454e+03	9.5764e+01
	306	3	-1	0	2	6.2992e+00	-1.3908e+02	3.5889e+01	6.2981e+00	-1.3904e+02	3.5775e+01	1.1412e-03	3.8040e-02	1.1404e-01	-3.7373e-01	-3.7984e-01	-2.3104e-01	1.3748e+03	6.0746e+02	3.5775e+01
	1486	3	0	-1	2	6.2987e+00	-1.2128e+02	9.4938e+01	6.2966e+00	-1.2129e+02	9.4767e+01	2.1129e-03	1.3830e-02	1.7120e-01	-5.8723e-03	-4.9559e-01	-3.0270e-01	1.4845e+03	7.3817e+02	9.4767e+01
	2034	3	0	-1	-2	6.3005e+00	1.4669e+02	1.2156e+02	6.2986e+00	1.4668e+02	1.2176e+02	1.8934e-03	5.7227e-03	2.0196e-01	2.2648e-01	3.1857e-01	-4.2975e-01	7.1044e+02	5.6376e+02	1.2176e+02
	1045	3	-1	0	-2	6.2947e+00	1.3146e+02	7.3202e+01	6.2983e+00	1.3147e+02	7.3260e+01	3.6311e-03	1.1360e-02	5.7923e-02	-1.4138e-01	4.3432e-01	-3.5808e-01	6.0007e+02	6.5950e+02	7.3260e+01
	1866	3	0	1	2	6.3005e+00	-3.3313e+01	1.1402e+02	6.2984e+00	-3.3312e+01	1.1404e+02	2.0657e-03	1.6179e-03	2.1958e-02	-2.2648e-01	-3.1857e-01	4.2975e-01	1.3164e+03	1.4859e+03	1.1404e+02
	841	3	1	0	2	6.2947e+00	-4.8544e+01	6.3707e+01	6.2976e+00	-4.8528e+01	6.3727e+01	2.9118e-03	1.6163e-02	2.0532e-02	1.4138e-01	-4.3432e-01	3.5808e-01	1.4269e+03	1.3902e+03	6.3727e+01
	160	3	1	0	-2	6.2992e+00	4.0918e+01	2.7559e+01	6.2987e+00	4.0961e+01	2.7767e+01	5.1711e-04	4.2525e-02	2.0870e-01	3.7373e-01	3.7984e-01	2.3104e-01	6.5134e+02	1.4408e+03	2.7767e+01
	1236	3	0	1	-2	6.2987e+00	5.8721e+01	8.2839e+01	6.2967e+00	5.8716e+01	8.2766e+01	1.9910e-03	5.7348e-03	7.3341e-02	5.8723e-03	4.9559e-01	3.0270e-01	5.4181e+02	1.3111e+03	8.2766e+01
	72	4	-2	1	0	7.3675e+00	1.6782e+02	2.3384e+01	7.3742e+00	1.6790e+02	2.3265e+01	6.6460e-03	7.6375e-02	1.1928e-01	-6.2542e-01	1.4299e-01	-2.2289e-01	8.7765e+02	3.9164e+02	2.3265e+01
	1202	4	-1	-1	0	7.3739e+00	-1.7482e+02	8.1139e+01	7.3748e+00	-1.7485e+02	8.1252e+01	8.8816e-04	3.4100e-02	1.1254e-01	-1.4725e-01	-6.1272e-02	-6.6078e-01	1.0712e+03	3.8075e+02	8.1252e+01
	2427	4	1	-2	0	7.3742e+00	-1.6248e+02	1.4138e+02	7.3734e+00	-1.6243e+02	1.4127e+02	8.3757e-04	4.7322e-02	1.1814e-01	4.7816e-01	-2.0427e-01	-4.3789e-01	1.2083e+03	4.0786e+02	1.4127e+02
	1051	4	1	1	0	7.3739e+00	5.1823e+00	7.3735e+01	7.3750e+00	5.1560e+00	7.3766e+01	1.1507e-03	2.6342e-02	3.0862e-02	1.4725e-01	6.1272e-02	6.6078e-01	9.5505e+02	1.6696e+03	7.3766e+01
	2274	4	-1	2	0	7.3742e+00	1.7524e+01	1.3365e+02	7.3739e+00	1.7578e+01	1.3376e+02	3.1748e-04	5.4262e-02	1.1250e-01	-4.7816e-01	2.0427e-01	4.3789e-01	8.1778e+02	1.6411e+03	1.3376e+02
	219	5	-1	0	3	8.1661e+00	-1.2901e+02	3.1242e+01	8.1629e+00	-1.2894e+02	3.1266e+01	3.1545e-03	6.6745e-02	2.4266e-02	-4.3182e-01	-5.8338e-01	-1.9927e-01	1.5710e+03	5.7325e+02	3.1266e+01
	1344	5	0	-1	3	8.1644e+00	-1.1134e+02	8.7812e+01	8.1618e+00	-1.1135e+02	8.7765e+01	2.6692e-03	3.5977e-03	4.6638e-02	-6.3961e-02	-6.9913e-01	-2.7094e-01	1.6811e+03	7.6362e+02	8.7765e+01
	2149	5	0	-1	-3	8.1665e+00	1.3594e+02	1.2733e+02	8.1643e+00	1.3594e+02	1.2727e+02	2.1255e-03	4.3580e-04	6.4943e-02	2.8457e-01	5.2210e-01	-4.6151e-01	5.1506e+02	5.0947e+02	1.2727e+02
	-999	5	-1	1	-3	8.1599e+00	1.0448e+02	2.2880e+01	nan       	nan       	nan       	2.2608e-03	1.7304e-01	6.1436e-01	-1.9360e-01	7.2637e-01	-2.3620e-02	nan       	nan       	nan
	1296	5	-1	0	-3	8.1608e+00	1.2177e+02	8.5656e+01	8.1634e+00	1.2178e+02	8.5746e+01	2.5823e-03	4.9005e-03	9.0220e-02	-8.3292e-02	6.3786e-01	-3.8984e-01	4.0409e+02	6.4733e+02	8.5746e+01
	1920	5	0	1	3	8.1665e+00	-4.4059e+01	1.1599e+02	8.1635e+00	-4.4056e+01	1.1615e+02	2.9866e-03	3.2601e-03	1.6981e-01	-2.8457e-01	-5.2210e-01	4.6151e-01	1.5123e+03	1.5403e+03	1.1615e+02
	2731	5	-1	1	3	8.1672e+00	-4.1228e+01	1.5746e+02	8.1640e+00	-4.1112e+01	1.5777e+02	3.2185e-03	1.1602e-01	3.0457e-01	-5.4213e-01	-4.9486e-01	1.6695e-01	1.4851e+03	1.5643e+03	1.5777e+02
	979	5	1	0	3	8.1608e+00	-5.8230e+01	7.0224e+01	8.1630e+00	-5.8223e+01	7.0246e+01	2.1910e-03	6.4977e-03	2.2069e-02	8.3292e-02	-6.3786e-01	3.8984e-01	1.6235e+03	1.4026e+03	7.0246e+01
	892	5	0	1	-3	8.1644e+00	6.8657e+01	6.5623e+01	8.1624e+00	6.8657e+01	6.5765e+01	1.9939e-03	6.9254e-05	1.4197e-01	6.3961e-02	6.9913e-01	2.7094e-01	3.4533e+02	1.2855e+03	6.5765e+01
#
#    final completeness for grain 7: 97.2222%
#####################


#####################
#### grain 2

#    orientation:
#
#    q = [8.818714e-01, 4.711615e-01, 9.771113e-03, 1.463526e-02]
#
#    R = [[9.994e-01, -1.661e-02, 3.102e-02],
#         [3.502e-02, 5.556e-01, -8.307e-01],
#         [-3.443e-03, 8.313e-01, 5.558e-01]]
#
#    left stretch tensor:
#
#    V = [[9.971e-01, 4.696e-04, 2.796e-04],
#         [4.696e-04, 9.967e-01, -3.293e-04],
#         [2.796e-04, -3.293e-04, 9.972e-01]]
#
#    logarithmic strain tensor (log(V) --> sample frame):
#
#    E = [[-2.892e-03, 4.711e-04, 2.805e-04],
#         [4.711e-04, -3.270e-03, -3.304e-04],
#         [2.805e-04, -3.304e-04, -2.757e-03]]
#
#    logarithmic strain tensor (log(U) --> crystal frame):
#
#    E = [[-2.861e-03, 4.776e-04, -2.315e-04],
#         [4.776e-04, -3.237e-03, 3.821e-04],
