Orientation: O[row][col]

Sp_ID O[0][0] O[0][1] O[0][2] O[1][0] O[1][1] O[1][2] O[2][0] O[2][1] O[2][2] X Y Z a b c alpha beta gamma Err1 Err2 Err3 MeanRadius Confidence 
7482 0.657963 -0.499465 0.563577 0.645631 0.759365 -0.080779 -0.387614 0.417013 0.822104 209.425219 -111.502284 -30.348070 3.608851 3.618177 3.613766 90.005733 90.178257 90.024668 129.992754 0.126253 0.114423 65.904752 0.750000 
7484 -0.520029 0.760121 -0.389598 -0.394470 -0.618294 -0.679783 -0.757603 -0.199822 0.621376 -232.739768 439.271643 9.657829 3.614643 3.614205 3.614724 90.034481 89.984024 89.988928 42.195882 0.040223 0.032308 208.502126 0.916667 
7486 0.485675 -0.853497 0.188846 0.498301 0.092821 -0.862021 0.718203 0.512764 0.470379 347.057304 398.157177 12.404827 3.615390 3.615142 3.616703 90.042079 89.999303 89.940272 48.623023 0.035827 0.028595 149.855666 1.000000 
7487 -0.727368 0.617598 0.299180 -0.575835 -0.312133 -0.755636 -0.373296 -0.721904 0.582671 69.684814 -406.191289 20.248948 3.615667 3.613932 3.613759 89.973216 90.041207 89.964024 33.230221 0.040167 0.033077 130.000992 1.000000 
7494 -0.661678 0.714481 0.227376 -0.523151 -0.222695 -0.822630 -0.537118 -0.663268 0.521134 446.891456 -99.967950 15.937921 3.616348 3.618551 3.616647 89.978616 90.020417 89.956166 64.530305 0.064891 0.065524 198.238618 1.000000 
7516 0.727117 -0.018254 0.686271 0.685356 0.077322 -0.724091 -0.039846 0.996839 0.068732 257.136099 5.328711 -1.978873 3.615212 3.617155 3.611201 89.997470 90.158544 90.047373 154.891968 0.073719 0.111071 116.838978 0.750000 
7517 0.502894 0.510844 0.697234 0.490265 0.495759 -0.716843 -0.711855 0.702326 -0.001135 -320.812894 -367.942652 1.684787 3.614953 3.618350 3.617370 90.034369 90.011328 89.993603 49.887823 0.036118 0.033245 118.427112 0.833333 
7519 -0.746388 0.647311 -0.154572 -0.568924 -0.741122 -0.356459 -0.345297 -0.178117 0.921436 256.132919 428.798908 15.964603 3.614261 3.614860 3.617045 89.987969 90.011188 90.006998 43.705246 0.040469 0.029002 155.216192 1.000000 
7522 0.599580 -0.778887 0.183952 0.573904 0.258247 -0.777137 0.557797 0.571527 0.601847 358.986695 -344.390522 -15.394514 3.618247 3.620319 3.615250 89.985192 90.072081 89.975672 41.771826 0.033180 0.031806 135.987465 0.833333 
7525 -0.755001 0.452359 -0.474705 -0.578458 -0.800404 0.157291 -0.308804 0.393352 0.865976 -317.395015 -376.938755 18.839655 3.615797 3.615433 3.615979 89.993778 90.042304 89.967084 36.280987 0.041264 0.031588 285.798260 0.916667 
7531 -0.611527 0.092041 -0.785852 -0.444888 0.781335 0.437711 0.654301 0.617288 -0.436859 412.436136 292.756902 53.216645 3.612227 3.612642 3.610117 89.912316 90.075206 90.003167 45.122080 0.023322 0.025233 156.650875 0.916667 
7533 0.695687 -0.708411 0.119054 0.649211 0.549098 -0.526324 0.307481 0.443448 0.841908 150.885683 -118.663759 -25.066655 3.606214 3.606907 3.604960 90.231733 89.786696 89.982637 111.467971 0.282991 0.166091 72.177453 0.750000 
7536 -0.797174 0.154983 -0.583518 -0.603585 -0.182036 0.776240 0.014083 0.971001 0.238659 47.825555 -384.054347 -10.262467 3.618557 3.618688 3.617410 89.994333 89.977838 90.011122 45.862291 0.058043 0.040005 152.971647 0.750000 
7540 -0.797881 0.239133 -0.553354 -0.602557 -0.289539 0.743702 0.017626 0.926813 0.375109 264.244132 81.880380 -32.425953 3.605737 3.613879 3.611704 89.730000 89.730000 89.730000 116.508578 0.182735 0.126139 143.023529 0.750000 
7541 -0.741721 -0.376365 -0.555157 -0.550377 0.814595 0.183085 0.383321 0.441344 -0.811345 -382.805951 -229.644063 -5.812998 3.614447 3.614616 3.616326 90.001932 90.018418 90.005742 45.747924 0.042542 0.035188 141.609022 0.750000 
7542 0.733592 -0.628561 0.258367 0.672303 0.726758 -0.140824 -0.099254 0.277008 0.955728 10.101786 14.610509 23.176758 3.618001 3.613957 3.614596 90.039688 90.043335 89.989869 49.931367 0.134048 0.076940 85.680041 0.833333 
7543 0.584975 0.505980 0.633868 0.547854 0.329772 -0.768834 -0.598047 0.797016 -0.084295 -125.078738 -163.559216 10.976129 3.615434 3.615841 3.614907 90.021501 90.044258 89.997058 29.936646 0.032952 0.024084 137.361583 0.750000 
7544 0.382196 -0.659274 -0.647521 0.386617 0.750524 -0.535948 0.839317 -0.045505 0.541735 546.251267 121.456976 21.847327 3.615411 3.607660 3.615230 90.128785 89.994907 89.982087 42.685970 0.069534 0.052706 128.381939 0.750000 
7545 -0.629514 0.695536 -0.346326 -0.460446 -0.692976 -0.554774 -0.625861 -0.189773 0.756495 -21.711132 180.658551 17.411505 3.612617 3.613051 3.614220 90.032319 90.005692 89.999976 24.097587 0.047852 0.038255 260.495286 0.833333 
7548 -0.775277 0.449542 -0.443686 -0.573378 -0.206275 0.792899 0.264920 0.869116 0.417678 -81.172002 -169.951753 17.196382 3.615192 3.615571 3.614967 89.988171 90.015792 90.020384 70.244611 0.061797 0.048152 167.292503 1.000000 
7550 0.714740 -0.309040 0.627408 0.653608 0.614381 -0.441965 -0.248882 0.725969 0.641113 409.741934 392.016839 1.230102 3.611764 3.614261 3.615759 90.030854 90.020714 90.106513 31.376698 0.060859 0.052564 141.575640 0.833333 
7555 0.739551 -0.156968 0.654542 0.671256 0.100036 -0.734445 0.049807 0.982524 0.179347 -94.489438 -300.765263 31.619725 3.616309 3.613268 3.612175 90.004359 90.116625 89.995399 56.468768 0.097533 0.085608 180.054738 0.833333 
7559 0.732621 -0.630264 0.256970 0.661039 0.568921 -0.489241 0.162155 0.528296 0.833432 357.008885 58.557949 3.187031 3.613804 3.614285 3.604155 89.785450 89.730000 90.059080 84.715712 0.148876 0.129316 175.672473 0.750000 
7564 0.743684 -0.435180 0.507496 0.668208 0.460272 -0.584507 0.020780 0.773801 0.633088 199.820394 -98.185227 35.107457 3.611062 3.612763 3.613285 89.997567 90.263246 89.993196 35.318767 0.131928 0.106663 287.095736 0.916667 
7573 -0.704105 0.385691 -0.596220 -0.499928 0.327036 0.801947 0.504289 0.862722 -0.037450 169.771508 -118.769855 8.779194 3.615209 3.614174 3.614893 89.995914 90.055553 90.001567 44.395390 0.021214 0.021982 169.245406 0.750000 
7579 -0.721144 -0.210710 -0.659964 -0.514336 0.801037 0.306266 0.464122 0.560305 -0.686039 -414.953363 -162.589280 19.609698 3.613637 3.616401 3.614659 90.026892 90.038000 89.973913 34.546842 0.049589 0.043017 261.071513 1.000000 
7581 0.638336 -0.190001 0.745940 0.575095 0.761849 -0.298082 -0.511657 0.619263 0.595584 -414.055913 437.551468 15.046222 3.615873 3.616052 3.614086 89.993871 89.982676 90.008652 55.139732 0.042538 0.035331 262.431228 1.000000 
7582 -0.702415 0.567822 0.429174 -0.501568 0.032946 -0.864491 -0.505017 -0.822491 0.261660 87.159077 -272.849823 16.350327 3.614194 3.614720 3.615575 90.016026 90.007560 90.021765 72.412571 0.060577 0.056145 169.786748 0.916667 
7583 -0.722121 0.670274 -0.171097 -0.519798 -0.688947 -0.505136 -0.456456 -0.275834 0.845910 -135.289866 227.635577 14.866470 3.614906 3.613765 3.614432 89.996990 90.001408 90.029819 79.092137 0.037159 0.028250 352.713692 1.000000 
7584 0.737149 -0.672321 0.067786 0.655446 0.687020 -0.313677 0.164321 0.275657 0.947107 -139.262221 278.527638 16.275867 3.607784 3.614587 3.604572 90.028700 89.844063 90.161012 134.892462 0.186690 0.091997 241.105778 0.750000 
7585 -0.766383 0.537211 -0.352224 -0.547808 -0.832920 -0.078426 -0.335506 0.132847 0.932624 622.892421 303.151168 70.811187 3.608317 3.617758 3.621218 89.946270 90.130304 89.945050 86.420272 0.081669 0.062135 99.079604 0.750000 
7587 0.541731 -0.260439 0.799186 0.486878 0.872270 -0.045777 -0.685184 0.413905 0.599338 210.155985 279.855820 26.252591 3.615285 3.613771 3.615828 90.026267 90.027773 90.013931 87.790546 0.058265 0.048259 241.671988 0.833333 
7589 0.429347 -0.900755 -0.065585 0.405330 0.257077 -0.877279 0.807074 0.350074 0.475479 402.680133 -320.712395 13.271477 3.616360 3.616504 3.615479 90.046091 89.992183 89.977365 36.128908 0.035275 0.026209 122.108240 0.750000 
7590 -0.451211 0.824330 0.341890 -0.300847 0.220175 -0.927908 -0.840178 -0.521539 0.148652 433.455687 97.205892 17.846170 3.616252 3.614031 3.614002 90.041621 89.968197 89.982309 42.563634 0.018181 0.016653 222.682502 1.000000 
7592 -0.233159 0.626407 0.743808 -0.122044 0.739993 -0.661450 -0.964750 -0.245000 -0.096087 -81.675250 418.916155 24.870087 3.614469 3.614579 3.617904 90.025962 89.984886 89.997295 30.696451 0.082642 0.046365 253.834362 0.833333 
7595 -0.790645 0.609786 0.055149 -0.552494 -0.671730 -0.493487 -0.263876 -0.420643 0.868003 156.864090 411.904801 21.289095 3.615093 3.613163 3.614216 89.977281 90.008629 89.949115 38.354348 0.050417 0.048178 134.042563 1.000000 
7599 0.758957 -0.023840 0.650704 0.649866 0.090234 -0.754673 -0.040724 0.995635 0.083977 67.696570 -245.514831 29.387456 3.613576 3.614561 3.611268 89.999345 90.206266 90.122207 24.313175 0.122431 0.124987 110.435925 0.750000 
7601 0.746165 0.155060 0.647452 0.638183 0.110412 -0.761926 -0.189631 0.981716 -0.016571 -323.469721 423.135855 4.494856 3.617230 3.616949 3.613849 90.013146 89.875865 90.022040 89.888224 0.090404 0.069188 195.059796 1.000000 
7608 0.229044 0.293921 0.927981 0.232092 0.909341 -0.345301 -0.945342 0.294466 0.140062 473.959761 33.936298 20.145789 3.613820 3.613912 3.620020 90.010368 90.002337 89.991024 29.177477 0.037382 0.022291 211.365616 0.750000 
7610 0.760134 -0.188753 0.621746 0.644335 0.095508 -0.758756 0.083835 0.977369 0.194219 270.212385 47.955782 35.753809 3.611525 3.610775 3.612292 89.979279 89.990022 90.011552 80.349831 0.053050 0.055081 113.122070 0.916667 
7612 -0.512574 0.815024 -0.270193 -0.332255 -0.478428 -0.812843 -0.791754 -0.326869 0.516026 216.833054 202.947779 0.443945 3.613852 3.617043 3.613978 89.947758 89.862423 90.245139 55.851193 0.219237 0.208527 166.511953 0.750000 
7622 0.256278 0.245248 0.934973 0.249991 0.917550 -0.309201 -0.933716 0.312977 0.173838 -159.076964 -155.240996 97.539148 3.615694 3.618794 3.615367 89.948958 90.038386 89.995546 126.973540 0.051784 0.058175 67.905618 0.833333 
7623 -0.827061 0.465533 -0.315037 -0.555910 -0.594380 0.581100 0.083269 0.655737 0.750383 -406.364508 304.444251 23.555079 3.613098 3.613904 3.615666 89.909677 90.134089 89.957072 69.089769 0.180648 0.140734 399.860045 1.000000 
7626 0.659851 -0.734345 -0.159168 0.559905 0.621800 -0.547606 0.501102 0.272219 0.821458 -366.033763 -231.491753 4.562454 3.614088 3.623104 3.615104 90.141140 89.961737 89.965286 49.292420 0.079009 0.056275 119.095188 0.750000 
7627 -0.828891 0.556729 -0.054705 -0.557604 -0.830106 0.000889 -0.044916 0.031241 0.998502 149.668399 -45.205537 39.587889 3.615344 3.611791 3.610668 90.160243 90.110918 89.956655 122.474153 0.062524 0.091045 103.749805 0.750000 
7629 0.495989 -0.794698 -0.349929 0.435024 0.576185 -0.691929 0.751498 0.190962 0.631494 -246.234634 88.084248 34.309225 3.613708 3.614847 3.614401 90.020639 90.015845 89.889121 120.120011 0.038072 0.059962 71.613618 0.750000 
7633 -0.830873 0.552642 -0.065086 -0.556459 -0.825539 0.094015 -0.001774 0.114332 0.993441 -0.405703 -25.601970 11.393651 3.614543 3.614865 3.625786 89.746410 89.945993 89.947356 5.910021 0.038890 0.038919 371.292430 0.875000 
7636 -0.685350 -0.373800 -0.624955 -0.442638 0.895300 -0.050086 0.578245 0.242302 -0.779052 102.124502 114.346025 20.345514 3.614791 3.614701 3.615366 90.012743 89.985665 90.000485 15.323984 0.029219 0.019933 271.920039 0.750000 
7639 0.712078 -0.684081 0.158049 0.589962 0.460945 -0.662929 0.380645 0.565299 0.731810 17.813947 365.311529 93.659108 3.611509 3.609915 3.609320 89.825975 89.983911 90.110798 117.045506 0.189440 0.145727 304.596050 0.750000 
7640 0.756692 -0.443046 0.480757 0.621839 0.260736 -0.738466 0.201824 0.857745 0.472800 -38.241797 383.315989 17.563272 3.615727 3.617218 3.618430 90.008251 90.053766 89.953569 54.965169 0.054032 0.044237 89.084806 1.000000 
7643 -0.833979 0.360943 -0.417373 -0.551574 -0.566768 0.611996 -0.015658 0.740604 0.671759 -173.380851 -410.911064 -8.452710 3.604155 3.613992 3.613896 89.993225 90.269991 90.117178 96.484671 0.248361 0.210707 98.733296 0.750000 
7645 -0.753041 0.114372 -0.647957 -0.489236 0.561172 0.667633 0.439974 0.819759 -0.366631 -361.228085 46.601471 -21.157627 3.614695 3.617502 3.621899 90.008264 90.059241 89.978768 84.876262 0.027329 0.039409 63.997330 0.750000 
7648 0.667396 -0.366578 0.648231 0.548065 0.831106 -0.094274 -0.504190 0.418191 0.755585 -337.729474 -347.128713 26.677364 3.604155 3.614841 3.614566 90.270000 90.159924 90.020959 76.254490 0.296680 0.202368 192.636962 0.750000 
7651 -0.836557 0.357777 -0.414932 -0.547633 -0.568803 0.613646 -0.016466 0.740580 0.671766 306.093123 -104.594253 2.249187 3.617421 3.614098 3.613405 89.995911 90.161886 90.022834 71.304157 0.116431 0.107959 97.297931 0.916667 
7655 0.714742 -0.681570 0.156866 0.586584 0.462044 -0.665158 0.380873 0.567431 0.730040 -276.928340 507.280746 45.647354 3.611014 3.604155 3.610273 89.748858 90.270000 89.910673 164.777634 0.228843 0.184386 394.861865 0.916667 
7657 0.568827 -0.545118 -0.615859 0.469832 0.829969 -0.300682 0.675051 -0.118314 0.728222 472.788438 -360.749740 11.269914 3.612517 3.623469 3.614227 90.091245 90.019178 89.929617 121.078288 0.074927 0.051732 324.557098 0.750000 
7658 -0.806128 0.586515 0.078475 -0.518740 -0.636626 -0.570629 -0.284723 -0.500708 0.817450 -237.046562 314.174085 32.408134 3.614905 3.611999 3.611612 90.000470 90.002482 90.027228 41.404183 0.024342 0.019005 111.923998 1.000000 
7659 0.781345 -0.512770 0.355762 0.620273 0.575008 -0.533504 0.068999 0.637521 0.767337 -323.867664 -240.562550 -14.553310 3.614682 3.613760 3.616138 89.962837 90.040212 90.011410 101.262796 0.077435 0.087427 167.362529 1.000000 
7663 0.653936 -0.710581 0.259697 0.527087 0.181668 -0.830166 0.542722 0.679758 0.493337 -299.740520 230.849409 18.687628 3.615050 3.614789 3.615265 90.010096 89.955932 90.040488 37.211789 0.064378 0.051563 263.812245 0.916667 
7667 0.774383 -0.258358 0.577566 0.606470 0.042895 -0.793948 0.180348 0.965096 0.189904 -329.169185 -391.088238 57.272404 3.608330 3.609135 3.610896 89.957728 90.186169 90.017676 41.138310 0.096073 0.095412 96.270966 0.833333 
7668 -0.748489 0.636854 0.184883 -0.466989 -0.308242 -0.828799 -0.470835 -0.706685 0.528119 232.024872 -334.432750 17.525826 3.614652 3.613591 3.616386 89.997886 90.004881 90.079234 31.251422 0.069416 0.055274 208.097832 0.833333 
7670 -0.677160 -0.037674 -0.734871 -0.411493 0.847321 0.335738 0.610023 0.529742 -0.589275 385.032820 -142.291169 1.341323 3.622698 3.615180 3.617543 90.050726 89.911051 90.136576 81.737459 0.232818 0.213361 163.054800 0.750000 
7672 0.135946 0.418641 0.897919 0.150754 0.887037 -0.436392 -0.979179 0.194691 0.057477 -321.323709 -345.234991 30.864335 3.613195 3.608862 3.613370 90.159830 90.025521 89.999507 53.739738 0.069178 0.056877 106.774261 0.916667 
7675 -0.821136 0.442824 -0.360059 -0.507549 -0.278057 0.815523 0.261016 0.852403 0.453077 112.335913 -80.820660 29.588561 3.614218 3.611460 3.614537 89.961940 90.096272 90.012611 31.086115 0.076250 0.068375 92.285286 0.833333 
7678 0.789288 -0.607366 0.090177 0.606963 0.749543 -0.264160 0.092850 0.263233 0.960254 224.510380 325.215111 4.217997 3.615064 3.613720 3.614142 90.003512 90.016435 89.968960 37.277124 0.090741 0.065649 286.944905 1.000000 
7679 -0.351089 0.936185 0.017160 -0.185825 -0.051702 -0.981222 -0.917718 -0.347685 0.192118 188.060946 -22.050463 15.879090 3.615966 3.615387 3.615330 90.040029 89.988150 89.997544 56.248143 0.036453 0.044653 99.372642 0.916667 
7680 -0.782203 0.622257 0.030915 -0.483710 -0.575273 -0.659610 -0.392662 -0.530902 0.750972 228.491829 50.024613 31.417577 3.625706 3.609044 3.612708 89.962433 89.730000 89.741243 153.794487 0.110248 0.097267 224.908770 0.750000 
7682 0.604474 -0.771497 0.198505 0.475873 0.149862 -0.866652 0.638871 0.618332 0.457722 -197.461407 -301.697604 6.348841 3.616122 3.614757 3.613533 89.998868 89.972790 90.013588 28.668231 0.061714 0.051711 330.902651 0.750000 
7683 0.661052 -0.715084 0.227301 0.522310 0.221047 -0.823608 0.538705 0.663169 0.519619 469.541995 -355.998395 129.762931 3.616330 3.617989 3.604722 90.146373 89.961915 90.112198 87.202822 0.111053 0.131370 188.432426 0.833333 
7685 0.782909 -0.251569 0.569004 0.593958 0.574377 -0.563299 -0.185114 0.778976 0.599106 317.002010 -185.653790 13.452474 3.616271 3.613929 3.614260 90.007955 90.061760 89.940572 48.229816 0.035051 0.034449 117.260398 0.916667 
7687 -0.840543 0.421057 -0.340879 -0.516876 -0.811755 0.271831 -0.162254 0.404678 0.899950 -346.834691 47.657604 21.089368 3.613474 3.614262 3.615809 90.005046 90.044919 89.993436 33.133091 0.062521 0.035450 284.591000 1.000000 
7695 0.797642 -0.113305 0.592393 0.602543 0.193079 -0.774379 -0.026638 0.974619 0.222279 196.629584 -113.527322 22.168543 3.611722 3.611755 3.611344 90.000492 90.145397 90.015128 31.691449 0.088313 0.082595 145.820652 0.833333 
7696 0.652567 0.021324 0.757431 0.498253 0.741028 -0.450134 -0.570876 0.671135 0.472946 437.567600 198.232138 20.735080 3.616487 3.616267 3.614195 90.014425 90.007677 90.024457 36.384282 0.047519 0.039355 136.449452 1.000000 
7698 0.605344 -0.770325 0.200395 0.476317 0.148869 -0.866579 0.637715 0.620030 0.457036 -411.207437 68.185427 -142.385467 3.618053 3.619869 3.604155 90.270000 89.808405 90.107776 92.762563 0.131203 0.116857 307.403481 0.750000 
7699 -0.400654 0.843388 0.358013 -0.215511 0.293035 -0.931496 -0.890523 -0.450363 0.064354 -108.127392 212.463760 -12.434160 3.617607 3.618830 3.619375 90.059222 89.958059 90.022966 20.618920 0.062465 0.044660 153.521637 0.833333 
7702 -0.189286 0.745778 0.638738 -0.072031 0.638199 -0.766494 -0.979277 -0.191095 -0.067083 247.927182 73.313748 -22.965983 3.614565 3.609565 3.604155 90.270000 90.270000 89.919794 124.068995 0.086154 0.091305 126.307188 0.750000 
7709 0.773698 -0.445106 0.450858 0.575019 0.792100 -0.204771 -0.265979 0.417683 0.868790 -62.827213 -159.990620 22.449954 3.604155 3.614412 3.616111 90.219454 90.270000 90.045718 92.743174 0.419562 0.221861 173.318961 0.750000 
7711 -0.363378 0.059814 -0.929720 -0.180546 0.974497 0.133261 0.913980 0.216281 -0.343312 -285.810661 -221.659268 7.269186 3.614468 3.616817 3.615460 89.980613 90.012904 90.010650 47.515979 0.057792 0.054670 269.465518 1.000000 
7712 -0.721943 0.640972 0.260679 -0.424530 -0.112802 -0.898360 -0.546418 -0.759231 0.353548 171.499822 -146.236169 22.796948 3.615131 3.615294 3.616013 89.964511 90.006375 90.019962 30.223190 0.043164 0.039782 187.456580 1.000000 
7713 0.066719 -0.800481 -0.595633 0.105862 0.599273 -0.793514 0.992140 -0.010112 0.124724 447.603154 69.317422 -33.077761 3.615956 3.616405 3.618193 90.063712 90.009161 89.917359 93.194013 0.213641 0.073475 56.874857 0.750000 
7714 0.306781 -0.319253 -0.896640 0.267036 0.933099 -0.240870 0.913552 -0.165541 0.371509 -18.748721 -176.558902 29.401942 3.611030 3.612587 3.611017 90.134505 90.032458 90.002493 28.619350 0.071563 0.071817 149.825302 0.916667 
7720 0.609638 -0.774117 0.170539 0.467187 0.177087 -0.866243 0.640373 0.607768 0.469617 449.434524 -129.952411 -124.026466 3.613856 3.608176 3.611712 90.168684 90.040240 89.987083 162.569154 0.073252 0.101610 62.916207 0.750000 
7722 0.789839 -0.299560 0.535180 0.580121 0.081726 -0.810420 0.199031 0.950571 0.238332 -129.005778 187.805456 -36.431105 3.613443 3.612135 3.615184 89.950773 90.058582 90.003332 117.125423 0.106854 0.130073 346.502813 0.750000 
7723 0.804844 -0.325566 0.496219 0.590836 0.518478 -0.618137 -0.056034 0.790688 0.609650 175.653096 -356.252494 34.167425 3.614343 3.614701 3.615341 90.012567 90.104462 89.961640 33.757540 0.100163 0.081340 305.065293 1.000000 
7727 0.779373 -0.084400 0.620849 0.575102 0.489622 -0.655384 -0.248667 0.867840 0.430137 -65.052638 89.153148 7.942891 3.615375 3.614508 3.614861 90.005596 90.051966 90.008167 15.104889 0.076240 0.062368 263.715937 1.000000 
7732 0.790310 -0.300385 0.534022 0.579043 0.081245 -0.811238 0.200297 0.950352 0.238145 -119.260962 155.874222 21.235918 3.613420 3.614363 3.614571 89.981095 90.053136 90.017238 28.297390 0.059229 0.046816 352.754477 1.000000 
7735 -0.845256 0.405396 -0.348132 -0.492636 -0.843568 0.213783 -0.207006 0.352204 0.912744 324.135206 -149.122925 -9.854542 3.615634 3.616823 3.615560 89.992414 89.964910 90.078595 32.196412 0.088982 0.044918 140.661293 0.750000 
7740 0.793504 -0.299122 0.529979 0.574798 0.082329 -0.814143 0.199895 0.950657 0.237263 -107.096097 161.775641 9.956461 3.625845 3.614461 3.613219 90.035392 90.000000 89.928746 68.303759 0.176134 0.152474 320.466602 0.750000 
7741 0.145659 0.960902 0.235482 0.149014 0.213997 -0.965402 -0.978048 0.175709 -0.112017 210.904781 209.155716 4.828675 3.615669 3.613991 3.618619 89.995420 90.001826 90.027453 66.839764 0.110911 0.052906 180.554128 0.750000 
7742 -0.475394 0.394516 0.786358 -0.254680 0.793835 -0.552235 -0.842104 -0.462799 -0.276909 -399.146524 14.743897 24.236710 3.616261 3.614187 3.612036 90.033239 89.977089 89.995567 89.955271 0.030181 0.030732 304.225837 1.000000 
7745 0.720895 -0.211263 0.660059 0.514504 0.801229 -0.305478 -0.464322 0.559821 0.686298 -445.693756 -172.268822 -1.309186 3.614236 3.615789 3.615299 89.997216 90.094896 89.945514 39.184984 0.107814 0.091128 257.914308 0.750000 
7747 -0.864673 0.498093 -0.065149 -0.497462 -0.867074 -0.026733 -0.069804 0.009293 0.997517 -392.834064 -308.786669 3.587509 3.614046 3.611657 3.615916 90.174672 90.087945 89.974679 45.022949 0.048891 0.054017 110.771850 0.875000 
7749 -0.713436 -0.038015 -0.699689 -0.395688 0.845946 0.357501 0.578308 0.531913 -0.618570 371.976524 -46.191458 11.350880 3.614872 3.618591 3.612688 90.020819 89.891436 89.972805 67.720837 0.061909 0.060360 221.501594 0.750000 
7753 0.569860 -0.812990 -0.119614 0.426713 0.417162 -0.802429 0.702265 0.406231 0.584637 345.388208 18.359324 38.168802 3.609647 3.611632 3.611143 90.014999 90.000427 89.988419 40.348598 0.061912 0.051714 110.044635 1.000000 
7757 0.670223 -0.729999 -0.133798 0.491064 0.571374 -0.657562 0.556469 0.375010 0.741424 -53.163386 154.007102 23.128547 3.612930 3.614961 3.613808 90.037949 89.970412 90.022619 40.264996 0.060899 0.051511 260.953499 0.916667 
7764 0.722438 -0.627728 0.289897 0.520081 0.217052 -0.826077 0.455630 0.747560 0.483276 266.612273 -191.002475 11.916663 3.610105 3.614538 3.616207 89.957699 90.009887 90.149256 145.754278 0.028718 0.082401 125.756676 0.750000 
7766 0.719728 -0.211146 0.661369 0.514833 0.801428 -0.304400 -0.465767 0.559580 0.685515 -90.261387 -81.382264 8.323502 3.604155 3.616262 3.607032 90.049561 90.270000 89.940157 194.878345 0.257265 0.215139 250.795022 0.750000 
7769 0.802519 -0.548560 0.234619 0.567553 0.823168 -0.016686 -0.183977 0.146550 0.971944 -341.017230 173.783605 19.197091 3.614433 3.616671 3.613349 90.004256 90.007731 90.038569 50.040374 0.099929 0.061624 215.886308 1.000000 
7770 0.767375 -0.363107 0.528478 0.540992 0.809065 -0.229653 -0.344184 0.462133 0.817295 -467.631236 507.826255 63.211465 3.613560 3.609976 3.612603 90.071851 90.101424 90.042847 84.050863 0.080066 0.068364 144.098437 0.916667 
7772 -0.850836 0.239452 -0.467697 -0.474578 0.031808 0.879639 0.225508 0.970387 0.086575 -401.975687 -172.166883 27.597819 3.610607 3.614410 3.614274 89.977904 90.058069 90.012008 63.934124 0.113675 0.075127 202.723981 0.833333 
7776 -0.348149 -0.058097 -0.935637 -0.155986 0.987754 -0.003291 0.924370 0.144801 -0.352948 -349.747039 -333.886008 31.437787 3.613692 3.610819 3.614383 90.143849 89.979869 90.023153 52.611169 0.069147 0.051875 162.222296 0.916667 
7780 -0.819099 -0.020461 -0.573288 -0.452099 0.638174 0.623170 0.353107 0.769620 -0.531977 -21.494206 42.822064 31.003924 3.613575 3.614027 3.613648 89.988996 90.047435 90.024768 47.471720 0.043994 0.041527 81.303931 0.750000 
7781 0.660825 -0.220062 0.717554 0.466563 0.869326 -0.163068 -0.587903 0.442543 0.677145 312.882267 -182.986133 -20.448639 3.617343 3.615702 3.616269 89.979107 90.042380 89.941853 39.926943 0.037937 0.030671 96.199931 0.916667 
7785 0.241522 -0.953946 -0.177915 0.211668 0.230718 -0.949719 0.947029 0.191719 0.257643 356.112685 -184.831449 -11.861743 3.617494 3.615868 3.612422 90.061539 89.983509 89.981617 19.773906 0.036014 0.028073 170.665322 0.750000 
7786 -0.624136 -0.577650 -0.526093 -0.323511 0.803975 -0.498963 0.711192 -0.141224 -0.688666 26.384136 -431.515428 14.791348 3.614687 3.611652 3.616116 90.012249 89.999435 90.015799 29.707197 0.020479 0.017807 158.806366 0.833333 
7789 0.825992 -0.315945 0.466815 0.557487 0.580323 -0.593661 -0.083339 0.750603 0.655477 -721.409713 44.863864 187.411331 3.610942 3.614156 3.617751 89.953685 90.036009 90.161382 241.514403 0.243001 0.223684 223.936266 0.750000 
7796 0.828968 -0.534656 0.164179 0.558983 0.801815 -0.211259 -0.018691 0.266901 0.963543 383.681085 475.066436 16.969095 3.613727 3.614020 3.616070 89.983675 90.134656 90.025003 53.272235 0.170238 0.062729 128.078044 1.000000 
7806 0.830922 0.046572 0.554436 0.550937 0.070282 -0.831582 -0.077695 0.996439 0.032741 45.349232 -188.225621 200.000000 3.611716 3.618656 3.610710 90.004884 89.938488 90.164066 172.406641 0.139643 0.191472 168.721322 0.750000 
7811 -0.667730 0.150770 -0.728976 -0.332503 0.815748 0.473283 0.666017 0.558412 -0.494568 231.890584 395.751144 39.352655 3.610514 3.611490 3.610916 89.948966 90.002829 89.954469 44.844532 0.040577 0.034787 87.276902 0.750000 
7812 0.678612 -0.734491 0.003082 0.458143 0.420001 -0.783392 0.574100 0.533031 0.621520 294.921381 -95.966577 20.336327 3.613171 3.613788 3.612962 90.009475 89.978329 90.008827 27.807835 0.055581 0.047423 97.489213 0.833333 
7823 -0.442064 -0.728067 -0.523926 -0.197744 0.648830 -0.734791 0.874915 -0.221222 -0.430795 249.135156 -85.923186 25.503251 3.614910 3.614757 3.613979 90.138829 90.015335 89.975990 72.276749 0.082141 0.070088 351.637038 1.000000 
7824 0.804478 -0.589246 0.074864 0.530463 0.656009 -0.536900 0.267255 0.471637 0.840317 -363.035005 461.821124 -7.561265 3.615636 3.616408 3.615595 89.949850 90.058814 90.144667 71.374095 0.096131 0.080341 171.157263 1.000000 
